"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"23110","277.508572","192.117.112.96","10.9.2.177","TCP","1434","2380525","443  >  57311 [PSH, ACK] Seq=2380525 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23111","277.508572","192.117.112.96","10.9.2.177","TCP","1434","2381905","443  >  57311 [ACK] Seq=2381905 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23112","277.508698","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2383285 Win=264960 Len=0"
"23113","277.508910","192.117.112.96","10.9.2.177","TCP","1434","2383285","443  >  57311 [ACK] Seq=2383285 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23114","277.508910","192.117.112.96","10.9.2.177","TCP","1434","2384665","443  >  57311 [ACK] Seq=2384665 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23115","277.508977","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2386045 Win=264960 Len=0"
"23116","277.510617","192.117.112.96","10.9.2.177","TCP","1434","2386045","443  >  57311 [PSH, ACK] Seq=2386045 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23117","277.510677","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2387425 Win=264960 Len=0"
"23118","277.510898","192.117.112.96","10.9.2.177","TCP","1434","2387425","443  >  57311 [ACK] Seq=2387425 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23119","277.510898","192.117.112.96","10.9.2.177","TCP","1434","2388805","443  >  57311 [ACK] Seq=2388805 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23120","277.510967","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2390185 Win=264960 Len=0"
"23121","277.511197","192.117.112.96","10.9.2.177","TCP","1434","2390185","443  >  57311 [ACK] Seq=2390185 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23122","277.515804","192.117.112.96","10.9.2.177","TLSv1.3","1434","2391565","Application Data"
"23123","277.515823","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2392945 Win=264960 Len=0"
"23124","277.516077","192.117.112.96","10.9.2.177","TLSv1.3","1434","2392945","Application Data"
"23125","277.516077","192.117.112.96","10.9.2.177","TCP","1434","2394325","443  >  57311 [ACK] Seq=2394325 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23126","277.516077","192.117.112.96","10.9.2.177","TCP","1434","2395705","443  >  57311 [ACK] Seq=2395705 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23127","277.516145","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2397085 Win=264960 Len=0"
"23128","277.516507","192.117.112.96","10.9.2.177","TCP","1434","2397085","443  >  57311 [PSH, ACK] Seq=2397085 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23129","277.516562","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2398465 Win=264960 Len=0"
"23130","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2398465","443  >  57311 [ACK] Seq=2398465 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23131","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2399845","443  >  57311 [ACK] Seq=2399845 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23132","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2401225","443  >  57311 [ACK] Seq=2401225 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23133","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2402605","443  >  57311 [PSH, ACK] Seq=2402605 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23134","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2403985","443  >  57311 [ACK] Seq=2403985 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23135","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2405365","443  >  57311 [ACK] Seq=2405365 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23136","277.517709","192.117.112.96","10.9.2.177","TCP","1434","2406745","443  >  57311 [ACK] Seq=2406745 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23137","277.517735","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2408125 Win=264960 Len=0"
"23138","277.518204","192.117.112.96","10.9.2.177","TLSv1.3","1434","2408125","Application Data"
"23139","277.518204","192.117.112.96","10.9.2.177","TLSv1.3","1434","2409505","Application Data"
"23140","277.518225","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2410885 Win=264960 Len=0"
"23141","277.518553","192.117.112.96","10.9.2.177","TLSv1.3","1434","2410885","Application Data"
"23142","277.518568","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2412265 Win=264960 Len=0"
"23143","277.518997","192.117.112.96","10.9.2.177","TCP","1434","2412265","443  >  57311 [ACK] Seq=2412265 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23144","277.518997","192.117.112.96","10.9.2.177","TCP","1434","2413645","443  >  57311 [PSH, ACK] Seq=2413645 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23145","277.519042","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2415025 Win=264960 Len=0"
"23146","277.519399","192.117.112.96","10.9.2.177","TCP","1434","2415025","443  >  57311 [ACK] Seq=2415025 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23147","277.522039","192.117.112.96","10.9.2.177","TCP","1434","2416405","443  >  57311 [ACK] Seq=2416405 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23148","277.522039","192.117.112.96","10.9.2.177","TCP","1434","2417785","443  >  57311 [ACK] Seq=2417785 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23149","277.522039","192.117.112.96","10.9.2.177","TCP","1434","2419165","443  >  57311 [PSH, ACK] Seq=2419165 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23150","277.522039","192.117.112.96","10.9.2.177","TCP","1434","2420545","443  >  57311 [ACK] Seq=2420545 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23151","277.522039","192.117.112.96","10.9.2.177","TCP","1434","2421925","443  >  57311 [ACK] Seq=2421925 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23152","277.522039","192.117.112.96","10.9.2.177","TCP","1434","2423305","443  >  57311 [ACK] Seq=2423305 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23153","277.522067","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2424685 Win=264960 Len=0"
"23154","277.522805","192.117.112.96","10.9.2.177","TLSv1.3","1434","2424685","Application Data"
"23155","277.522805","192.117.112.96","10.9.2.177","TLSv1.3","1434","2426065","Application Data"
"23156","277.522828","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2427445 Win=264960 Len=0"
"23157","277.524095","192.117.112.96","10.9.2.177","TCP","1434","2427445","443  >  57311 [ACK] Seq=2427445 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23158","277.524194","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2428825 Win=264960 Len=0"
"23159","277.528665","192.117.112.96","10.9.2.177","TLSv1.3","1434","2428825","Application Data"
"23160","277.528665","192.117.112.96","10.9.2.177","TCP","1434","2430205","443  >  57311 [PSH, ACK] Seq=2430205 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23161","277.528665","192.117.112.96","10.9.2.177","TCP","1434","2431585","443  >  57311 [ACK] Seq=2431585 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23162","277.528665","192.117.112.96","10.9.2.177","TLSv1.3","1434","2432965","Application Data"
"23163","277.528665","192.117.112.96","10.9.2.177","TCP","1434","2434345","443  >  57311 [ACK] Seq=2434345 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23164","277.528774","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2435725 Win=264960 Len=0"
"23165","277.529242","192.117.112.96","10.9.2.177","TLSv1.3","1434","2435725","Application Data"
"23166","277.529242","192.117.112.96","10.9.2.177","TCP","1434","2437105","443  >  57311 [PSH, ACK] Seq=2437105 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23167","277.529263","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2438485 Win=264960 Len=0"
"23168","277.530051","192.117.112.96","10.9.2.177","TCP","1434","2438485","443  >  57311 [ACK] Seq=2438485 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23169","277.530051","192.117.112.96","10.9.2.177","TLSv1.3","1434","2439865","Application Data"
"23170","277.530051","192.117.112.96","10.9.2.177","TCP","1434","2441245","443  >  57311 [ACK] Seq=2441245 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23171","277.530069","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2442625 Win=264960 Len=0"
"23172","277.530365","192.117.112.96","10.9.2.177","TLSv1.3","1434","2442625","Application Data"
"23173","277.530365","192.117.112.96","10.9.2.177","TLSv1.3","1434","2444005","Application Data"
"23174","277.530388","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2445385 Win=264960 Len=0"
"23175","277.530631","192.117.112.96","10.9.2.177","TCP","1434","2445385","443  >  57311 [ACK] Seq=2445385 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23176","277.530631","192.117.112.96","10.9.2.177","TCP","1434","2446765","443  >  57311 [ACK] Seq=2446765 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23177","277.530674","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2448145 Win=264960 Len=0"
"23178","277.531213","192.117.112.96","10.9.2.177","TCP","1434","2448145","443  >  57311 [ACK] Seq=2448145 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23179","277.531213","192.117.112.96","10.9.2.177","TCP","1434","2449525","443  >  57311 [ACK] Seq=2449525 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23180","277.531246","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2450905 Win=264960 Len=0"
"23181","277.531600","192.117.112.96","10.9.2.177","TCP","1434","2450905","443  >  57311 [PSH, ACK] Seq=2450905 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23182","277.531977","192.117.112.96","10.9.2.177","TCP","1434","2452285","443  >  57311 [ACK] Seq=2452285 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23183","277.531977","192.117.112.96","10.9.2.177","TCP","1434","2453665","443  >  57311 [ACK] Seq=2453665 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23184","277.532035","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2455045 Win=264960 Len=0"
"23185","277.534493","192.117.112.96","10.9.2.177","TCP","1434","2455045","443  >  57311 [ACK] Seq=2455045 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23186","277.534582","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2456425 Win=264960 Len=0"
"23187","277.536255","192.117.112.96","10.9.2.177","TCP","1434","2456425","443  >  57311 [ACK] Seq=2456425 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23188","277.536255","192.117.112.96","10.9.2.177","TLSv1.3","1434","2457805","Application Data"
"23189","277.536289","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2459185 Win=264960 Len=0"
"23190","277.536597","192.117.112.96","10.9.2.177","TLSv1.3","1434","2459185","Application Data"
"23191","277.536597","192.117.112.96","10.9.2.177","TCP","1434","2460565","443  >  57311 [ACK] Seq=2460565 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23192","277.536597","192.117.112.96","10.9.2.177","TCP","1434","2461945","443  >  57311 [ACK] Seq=2461945 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23193","277.536638","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2463325 Win=264960 Len=0"
"23194","277.537253","192.117.112.96","10.9.2.177","TCP","1434","2463325","443  >  57311 [ACK] Seq=2463325 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23195","277.537296","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2464705 Win=264960 Len=0"
"23196","277.537673","192.117.112.96","10.9.2.177","TCP","1434","2464705","443  >  57311 [PSH, ACK] Seq=2464705 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23197","277.537673","192.117.112.96","10.9.2.177","TCP","1434","2466085","443  >  57311 [ACK] Seq=2466085 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23198","277.537704","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2467465 Win=264960 Len=0"
"23199","277.538407","192.117.112.96","10.9.2.177","TCP","1434","2467465","443  >  57311 [ACK] Seq=2467465 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23200","277.538759","192.117.112.96","10.9.2.177","TCP","1434","2468845","443  >  57311 [ACK] Seq=2468845 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23201","277.538759","192.117.112.96","10.9.2.177","TCP","1434","2470225","443  >  57311 [ACK] Seq=2470225 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23202","277.538797","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2471605 Win=264960 Len=0"
"23203","277.539313","192.117.112.96","10.9.2.177","TCP","1434","2471605","443  >  57311 [PSH, ACK] Seq=2471605 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23204","277.539313","192.117.112.96","10.9.2.177","TCP","1434","2472985","443  >  57311 [ACK] Seq=2472985 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23205","277.539366","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2474365 Win=264960 Len=0"
"23206","277.543303","192.117.112.96","10.9.2.177","TLSv1.3","1434","2474365","Application Data"
"23207","277.543303","192.117.112.96","10.9.2.177","TLSv1.3","1434","2475745","Application Data"
"23208","277.543303","192.117.112.96","10.9.2.177","TLSv1.3","1434","2477125","Application Data"
"23209","277.543327","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2478505 Win=264960 Len=0"
"23210","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2478505","443  >  57311 [PSH, ACK] Seq=2478505 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23211","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2479885","443  >  57311 [ACK] Seq=2479885 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23212","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2481265","443  >  57311 [ACK] Seq=2481265 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23213","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2482645","443  >  57311 [PSH, ACK] Seq=2482645 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23214","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2484025","443  >  57311 [ACK] Seq=2484025 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23215","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2485405","443  >  57311 [ACK] Seq=2485405 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23216","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2486785","443  >  57311 [PSH, ACK] Seq=2486785 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23217","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2488165","443  >  57311 [ACK] Seq=2488165 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23218","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2489545","443  >  57311 [ACK] Seq=2489545 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23219","277.548425","192.117.112.96","10.9.2.177","TLSv1.3","1434","2490925","Application Data"
"23220","277.548425","192.117.112.96","10.9.2.177","TLSv1.3","1434","2492305","Application Data"
"23221","277.548425","192.117.112.96","10.9.2.177","TCP","1434","2493685","443  >  57311 [ACK] Seq=2493685 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23222","277.548504","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2495065 Win=264960 Len=0"
"23223","277.548603","192.117.112.96","10.9.2.177","TCP","1434","2495065","443  >  57311 [ACK] Seq=2495065 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23224","277.548603","192.117.112.96","10.9.2.177","TCP","1434","2496445","443  >  57311 [PSH, ACK] Seq=2496445 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23225","277.548603","192.117.112.96","10.9.2.177","TCP","1434","2497825","443  >  57311 [ACK] Seq=2497825 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23226","277.548603","192.117.112.96","10.9.2.177","TCP","1434","2499205","443  >  57311 [ACK] Seq=2499205 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23227","277.548603","192.117.112.96","10.9.2.177","TCP","1434","2500585","443  >  57311 [ACK] Seq=2500585 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23228","277.548603","192.117.112.96","10.9.2.177","TCP","1434","2501965","443  >  57311 [PSH, ACK] Seq=2501965 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23229","277.548652","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2503345 Win=264960 Len=0"
"23230","277.548934","192.117.112.96","10.9.2.177","TCP","1434","2503345","443  >  57311 [ACK] Seq=2503345 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23231","277.548934","192.117.112.96","10.9.2.177","TCP","1434","2504725","443  >  57311 [ACK] Seq=2504725 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23232","277.548954","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2506105 Win=264960 Len=0"
"23233","277.549482","192.117.112.96","10.9.2.177","TCP","1434","2506105","443  >  57311 [ACK] Seq=2506105 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23234","277.552760","192.117.112.96","10.9.2.177","TLSv1.3","1434","2507485","Application Data"
"23235","277.552760","192.117.112.96","10.9.2.177","TLSv1.3","1434","2508865","Application Data"
"23236","277.552780","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2510245 Win=264960 Len=0"
"23237","277.553248","192.117.112.96","10.9.2.177","TCP","1434","2510245","443  >  57311 [ACK] Seq=2510245 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23238","277.553248","192.117.112.96","10.9.2.177","TCP","1434","2511625","443  >  57311 [ACK] Seq=2511625 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23239","277.553347","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2513005 Win=264960 Len=0"
"23240","277.553752","192.117.112.96","10.9.2.177","TCP","1434","2513005","443  >  57311 [PSH, ACK] Seq=2513005 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23241","277.553752","192.117.112.96","10.9.2.177","TCP","1434","2514385","443  >  57311 [ACK] Seq=2514385 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23242","277.553778","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2515765 Win=264960 Len=0"
"23243","277.554030","192.117.112.96","10.9.2.177","TCP","1434","2515765","443  >  57311 [ACK] Seq=2515765 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23244","277.554051","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2517145 Win=264960 Len=0"
"23245","277.554092","192.117.112.96","10.9.2.177","TCP","1434","2517145","443  >  57311 [ACK] Seq=2517145 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23246","277.554092","192.117.112.96","10.9.2.177","TCP","1434","2518525","443  >  57311 [PSH, ACK] Seq=2518525 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23247","277.554103","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2519905 Win=264960 Len=0"
"23248","277.554447","192.117.112.96","10.9.2.177","TCP","1434","2519905","443  >  57311 [ACK] Seq=2519905 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23249","277.554447","192.117.112.96","10.9.2.177","TCP","1434","2521285","443  >  57311 [ACK] Seq=2521285 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23250","277.554466","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2522665 Win=264960 Len=0"
"23251","277.555296","192.117.112.96","10.9.2.177","TCP","1434","2522665","443  >  57311 [ACK] Seq=2522665 Ack=4375 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23252","277.558107","192.117.112.96","10.9.2.177","TLSv1.3","1434","2524045","Application Data"
"23253","277.558107","192.117.112.96","10.9.2.177","TLSv1.3","1151","2525425","Application Data, Application Data"
"23254","277.558136","10.9.2.177","192.117.112.96","TCP","54","4375","57311  >  443 [ACK] Seq=4375 Ack=2526522 Win=264960 Len=0"
"23255","277.910345","10.9.3.95","239.255.255.250","SSDP","217","","M-SEARCH * HTTP/1.1 "
"23256","278.113068","10.9.2.177","35.186.224.47","TLSv1.2","89","281","Application Data"
"23257","278.117624","35.186.224.47","10.9.2.177","TCP","56","249","443  >  57223 [ACK] Seq=249 Ack=316 Win=266 Len=0"
"23258","278.183979","35.186.224.47","10.9.2.177","TLSv1.2","85","249","Application Data"
"23268","278.233074","10.9.2.177","35.186.224.47","TCP","54","316","57223  >  443 [ACK] Seq=316 Ack=280 Win=255 Len=0"
"23269","278.330347","157.240.195.56","10.9.2.177","TCP","1434","550353","443  >  56568 [ACK] Seq=550353 Ack=62289 Win=2594 Len=1380 [TCP segment of a reassembled PDU]"
"23270","278.330347","157.240.195.56","10.9.2.177","TLSv1.2","318","551733","Application Data, Application Data"
"23271","278.330391","10.9.2.177","157.240.195.56","TCP","54","62289","56568  >  443 [ACK] Seq=62289 Ack=551997 Win=258 Len=0"
"23272","278.429603","10.9.2.177","157.240.195.56","TLSv1.2","147","62289","Application Data"
"23273","278.477411","157.240.195.56","10.9.2.177","TCP","56","551997","443  >  56568 [ACK] Seq=551997 Ack=62382 Win=2594 Len=0"
"23275","278.622988","10.9.2.177","192.117.112.96","TLSv1.3","290","4375","Application Data"
"23276","278.628611","192.117.112.96","10.9.2.177","TLSv1.3","89","2526522","Application Data"
"23277","278.670105","192.117.112.96","10.9.2.177","TLSv1.3","125","2526557","Application Data"
"23278","278.670105","192.117.112.96","10.9.2.177","TLSv1.3","77","2526628","Application Data"
"23279","278.670105","192.117.112.96","10.9.2.177","TCP","1434","2526651","443  >  57311 [ACK] Seq=2526651 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23280","278.670152","10.9.2.177","192.117.112.96","TCP","54","4611","57311  >  443 [ACK] Seq=4611 Ack=2528031 Win=264960 Len=0"
"23281","278.672898","192.117.112.96","10.9.2.177","TLSv1.3","1434","2528031","Application Data"
"23282","278.672898","192.117.112.96","10.9.2.177","TCP","1434","2529411","443  >  57311 [ACK] Seq=2529411 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23283","278.672898","192.117.112.96","10.9.2.177","TCP","1434","2530791","443  >  57311 [PSH, ACK] Seq=2530791 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23284","278.672898","192.117.112.96","10.9.2.177","TCP","1434","2532171","443  >  57311 [ACK] Seq=2532171 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23285","278.673023","10.9.2.177","192.117.112.96","TCP","54","4611","57311  >  443 [ACK] Seq=4611 Ack=2533551 Win=264960 Len=0"
"23286","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2533551","443  >  57311 [ACK] Seq=2533551 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23287","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2534931","443  >  57311 [ACK] Seq=2534931 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23288","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2536311","443  >  57311 [PSH, ACK] Seq=2536311 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23289","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2537691","443  >  57311 [ACK] Seq=2537691 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23290","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2539071","443  >  57311 [ACK] Seq=2539071 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23291","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2540451","443  >  57311 [ACK] Seq=2540451 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23292","278.676336","192.117.112.96","10.9.2.177","TLSv1.3","1434","2541831","Application Data"
"23293","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2543211","443  >  57311 [ACK] Seq=2543211 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23294","278.676336","192.117.112.96","10.9.2.177","TLSv1.3","1434","2544591","Application Data"
"23295","278.676336","192.117.112.96","10.9.2.177","TCP","1434","2545971","443  >  57311 [ACK] Seq=2545971 Ack=4611 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"23296","278.676428","10.9.2.177","192.117.112.96","TCP","54","4611","57311  >  443 [ACK] Seq=4611 Ack=2547351 Win=264960 Len=0"
